
Table - Node Depth
          	          	Node            	Node            
Days      	Hours     	203             	IN-F79          
3         	23:40:00  	4.18            	2.92            
3         	23:45:00  	4.17            	2.92            
3         	23:50:00  	4.16            	2.91            
3         	23:55:00  	4.15            	2.89            
4         	00:00:00  	4.15            	2.88            
4         	00:05:00  	4.14            	2.86            
4         	00:10:00  	4.13            	2.85            
4         	00:15:00  	4.12            	2.84            
4         	00:20:00  	4.11            	2.82            
4         	00:25:00  	4.11            	2.81            
4         	00:30:00  	4.10            	2.80            
4         	00:35:00  	4.09            	2.79            
4         	00:40:00  	4.09            	2.78            
4         	00:45:00  	4.08            	2.77            
4         	00:50:00  	4.08            	2.77            
4         	00:55:00  	4.08            	2.77            
4         	01:00:00  	4.08            	2.77            
4         	01:05:00  	4.08            	2.77            
4         	01:10:00  	4.07            	2.76            
4         	01:15:00  	4.07            	2.75            
4         	01:20:00  	4.07            	2.74            
4         	01:25:00  	4.07            	2.72            
4         	01:30:00  	4.07            	2.70            
4         	01:35:00  	4.06            	2.68            
4         	01:40:00  	4.06            	2.67            
4         	01:45:00  	4.06            	2.66            
4         	01:50:00  	4.06            	2.65            
4         	01:55:00  	4.05            	2.65            
4         	02:00:00  	4.05            	2.65            
4         	02:05:00  	4.05            	2.65            
4         	02:10:00  	4.05            	2.66            
4         	02:15:00  	4.05            	2.67            
4         	02:20:00  	4.05            	2.69            
4         	02:25:00  	4.05            	2.70            
4         	02:30:00  	4.05            	2.68            
4         	02:35:00  	4.05            	2.66            
4         	02:40:00  	4.04            	2.62            
4         	02:45:00  	4.04            	2.60            
4         	02:50:00  	4.04            	2.59            
4         	02:55:00  	4.04            	2.57            
4         	03:00:00  	4.03            	2.55            
4         	03:05:00  	4.03            	2.53            
4         	03:10:00  	4.03            	2.51            
4         	03:15:00  	4.03            	2.48            
4         	03:20:00  	4.03            	2.46            
4         	03:25:00  	4.02            	2.43            
4         	03:30:00  	4.02            	2.40            
4         	03:35:00  	4.02            	2.37            
4         	03:40:00  	4.02            	2.34            
4         	03:45:00  	4.02            	2.30            
4         	03:50:00  	4.02            	2.26            
4         	03:55:00  	4.02            	2.23            
4         	04:00:00  	4.01            	2.18            
4         	04:05:00  	4.01            	2.13            
4         	04:10:00  	4.01            	2.00            
4         	04:15:00  	4.01            	1.61            
4         	04:20:00  	4.01            	1.39            
4         	04:25:00  	4.00            	1.29            
4         	04:30:00  	4.00            	1.23            
4         	04:35:00  	4.00            	1.19            
4         	04:40:00  	4.00            	1.15            
4         	04:45:00  	4.00            	1.12            
4         	04:50:00  	4.00            	1.09            
4         	04:55:00  	4.00            	1.06            
4         	05:00:00  	4.00            	1.03            
4         	05:05:00  	3.99            	1.01            
4         	05:10:00  	3.99            	0.98            
4         	05:15:00  	3.99            	0.96            
4         	05:20:00  	3.99            	0.94            
4         	05:25:00  	3.99            	0.92            
4         	05:30:00  	3.99            	0.90            
4         	05:35:00  	3.99            	0.88            
4         	05:40:00  	3.99            	0.86            
4         	05:45:00  	3.99            	0.84            
4         	05:50:00  	3.98            	0.83            
4         	05:55:00  	3.98            	0.81            
4         	06:00:00  	3.98            	0.80            
4         	06:05:00  	3.98            	0.80            
4         	06:10:00  	3.98            	0.81            
4         	06:15:00  	3.98            	0.80            
4         	06:20:00  	3.98            	0.80            
4         	06:25:00  	3.98            	0.79            
4         	06:30:00  	3.98            	0.77            
4         	06:35:00  	3.98            	0.76            
4         	06:40:00  	3.98            	0.75            
4         	06:45:00  	3.98            	0.73            
4         	06:50:00  	3.98            	0.72            
4         	06:55:00  	3.98            	0.71            
4         	07:00:00  	3.98            	0.70            
4         	07:05:00  	3.98            	0.69            
4         	07:10:00  	3.97            	0.68            
4         	07:15:00  	3.97            	0.67            
4         	07:20:00  	3.97            	0.66            
4         	07:25:00  	3.97            	0.65            
4         	07:30:00  	3.96            	0.64            
4         	07:35:00  	3.96            	0.63            
4         	07:40:00  	3.95            	0.62            
4         	07:45:00  	3.95            	0.61            
4         	07:50:00  	3.94            	0.60            
4         	07:55:00  	3.94            	0.60            
4         	08:00:00  	3.93            	0.59            
4         	08:05:00  	3.93            	0.58            
4         	08:10:00  	3.92            	0.57            
4         	08:15:00  	3.92            	0.57            
4         	08:20:00  	3.91            	0.56            
4         	08:25:00  	3.91            	0.55            
4         	08:30:00  	3.90            	0.54            
4         	08:35:00  	3.90            	0.54            
4         	08:40:00  	3.89            	0.53            
4         	08:45:00  	3.89            	0.52            
4         	08:50:00  	3.88            	0.52            
4         	08:55:00  	3.88            	0.51            
4         	09:00:00  	3.87            	0.51            
4         	09:05:00  	3.87            	0.50            
4         	09:10:00  	3.87            	0.50            
4         	09:15:00  	3.86            	0.49            
4         	09:20:00  	3.86            	0.48            
4         	09:25:00  	3.85            	0.48            
4         	09:30:00  	3.85            	0.47            
4         	09:35:00  	3.85            	0.47            
4         	09:40:00  	3.84            	0.46            
4         	09:45:00  	3.84            	0.46            
4         	09:50:00  	3.83            	0.45            
4         	09:55:00  	3.83            	0.45            
4         	10:00:00  	3.83            	0.45            
4         	10:05:00  	3.82            	0.44            
4         	10:10:00  	3.82            	0.44            
4         	10:15:00  	3.82            	0.43            
4         	10:20:00  	3.81            	0.43            
4         	10:25:00  	3.76            	0.43            
4         	10:30:00  	3.70            	0.42            
4         	10:35:00  	3.65            	0.42            
4         	10:40:00  	3.61            	0.41            
4         	10:45:00  	3.57            	0.41            
4         	10:50:00  	3.53            	0.41            
4         	10:55:00  	3.49            	0.40            
4         	11:00:00  	3.46            	0.40            
4         	11:05:00  	3.42            	0.40            
4         	11:10:00  	3.39            	0.39            
4         	11:15:00  	3.36            	0.39            
4         	11:20:00  	3.33            	0.39            
4         	11:25:00  	3.30            	0.38            
4         	11:30:00  	3.27            	0.38            
4         	11:35:00  	3.24            	0.38            
4         	11:40:00  	3.21            	0.37            
4         	11:45:00  	3.19            	0.37            
4         	11:50:00  	3.16            	0.37            
4         	11:55:00  	3.14            	0.37            
4         	12:00:00  	3.11            	0.36            
4         	12:05:00  	3.09            	0.36            
4         	12:10:00  	3.07            	0.36            
4         	12:15:00  	3.05            	0.36            
4         	12:20:00  	3.03            	0.35            
4         	12:25:00  	3.01            	0.35            
4         	12:30:00  	2.99            	0.35            
4         	12:35:00  	2.97            	0.35            
4         	12:40:00  	2.95            	0.34            
4         	12:45:00  	2.93            	0.34            
4         	12:50:00  	2.91            	0.34            
4         	12:55:00  	2.89            	0.34            
4         	13:00:00  	2.88            	0.33            
4         	13:05:00  	2.86            	0.33            
4         	13:10:00  	2.85            	0.33            
4         	13:15:00  	2.83            	0.33            
4         	13:20:00  	2.82            	0.33            
4         	13:25:00  	2.80            	0.33            
4         	13:30:00  	2.79            	0.32            
4         	13:35:00  	2.77            	0.32            
4         	13:40:00  	2.76            	0.32            
4         	13:45:00  	2.74            	0.32            
4         	13:50:00  	2.72            	0.32            
4         	13:55:00  	2.71            	0.32            
4         	14:00:00  	2.69            	0.32            
4         	14:05:00  	2.67            	0.32            
4         	14:10:00  	2.65            	0.32            
4         	14:15:00  	2.64            	0.32            
4         	14:20:00  	2.62            	0.32            
4         	14:25:00  	2.60            	0.32            
4         	14:30:00  	2.58            	0.32            
4         	14:35:00  	2.57            	0.32            
4         	14:40:00  	2.55            	0.32            
4         	14:45:00  	2.53            	0.32            
4         	14:50:00  	2.51            	0.32            
4         	14:55:00  	2.49            	0.32            
4         	15:00:00  	2.47            	0.32            
4         	15:05:00  	2.45            	0.32            
4         	15:10:00  	2.43            	0.31            
4         	15:15:00  	2.41            	0.31            
4         	15:20:00  	2.39            	0.31            
4         	15:25:00  	2.36            	0.31            
4         	15:30:00  	2.34            	0.31            
4         	15:35:00  	2.32            	0.31            
4         	15:40:00  	2.29            	0.31            
4         	15:45:00  	2.27            	0.31            
4         	15:50:00  	2.24            	0.31            
4         	15:55:00  	2.21            	0.31            
4         	16:00:00  	2.18            	0.31            
4         	16:05:00  	2.15            	0.31            
4         	16:10:00  	2.12            	0.30            
4         	16:15:00  	2.09            	0.30            
4         	16:20:00  	2.05            	0.30            
4         	16:25:00  	2.00            	0.30            
4         	16:30:00  	1.95            	0.30            
4         	16:35:00  	1.87            	0.30            
4         	16:40:00  	1.71            	0.29            
4         	16:45:00  	1.51            	0.29            
4         	16:50:00  	1.35            	0.28            
4         	16:55:00  	1.22            	0.28            
4         	17:00:00  	1.11            	0.27            
4         	17:05:00  	1.02            	0.26            
4         	17:10:00  	0.94            	0.26            
4         	17:15:00  	0.87            	0.25            
4         	17:20:00  	0.80            	0.25            
4         	17:25:00  	0.74            	0.25            
4         	17:30:00  	0.69            	0.24            
4         	17:35:00  	0.65            	0.24            
4         	17:40:00  	0.61            	0.24            
4         	17:45:00  	0.57            	0.24            
4         	17:50:00  	0.54            	0.23            
4         	17:55:00  	0.52            	0.23            
4         	18:00:00  	0.49            	0.23            
4         	18:05:00  	0.47            	0.23            
4         	18:10:00  	0.45            	0.23            
4         	18:15:00  	0.43            	0.23            
4         	18:20:00  	0.42            	0.22            
4         	18:25:00  	0.40            	0.22            
4         	18:30:00  	0.38            	0.22            
4         	18:35:00  	0.37            	0.22            
4         	18:40:00  	0.36            	0.22            
4         	18:45:00  	0.34            	0.22            
4         	18:50:00  	0.33            	0.22            
4         	18:55:00  	0.32            	0.22            
4         	19:00:00  	0.31            	0.21            
4         	19:05:00  	0.29            	0.21            
4         	19:10:00  	0.28            	0.21            
4         	19:15:00  	0.27            	0.21            
4         	19:20:00  	0.26            	0.21            
4         	19:25:00  	0.25            	0.21            
4         	19:30:00  	0.25            	0.21            
4         	19:35:00  	0.24            	0.21            
4         	19:40:00  	0.24            	0.20            
4         	19:45:00  	0.23            	0.20            
4         	19:50:00  	0.24            	0.20            
4         	19:55:00  	0.24            	0.20            
4         	20:00:00  	0.24            	0.20            
4         	20:05:00  	0.24            	0.20            
4         	20:10:00  	0.24            	0.20            
4         	20:15:00  	0.24            	0.20            
4         	20:20:00  	0.24            	0.20            
4         	20:25:00  	0.24            	0.19            
4         	20:30:00  	0.23            	0.19            
4         	20:35:00  	0.24            	0.19            
4         	20:40:00  	0.24            	0.19            
4         	20:45:00  	0.24            	0.19            
4         	20:50:00  	0.24            	0.19            
4         	20:55:00  	0.24            	0.19            
4         	21:00:00  	0.24            	0.19            
4         	21:05:00  	0.24            	0.19            
4         	21:10:00  	0.24            	0.19            
4         	21:15:00  	0.23            	0.19            
4         	21:20:00  	0.23            	0.18            
4         	21:25:00  	0.23            	0.18            
4         	21:30:00  	0.23            	0.18            
4         	21:35:00  	0.23            	0.18            
4         	21:40:00  	0.23            	0.18            
4         	21:45:00  	0.23            	0.18            
4         	21:50:00  	0.23            	0.18            
4         	21:55:00  	0.23            	0.18            
4         	22:00:00  	0.23            	0.18            
4         	22:05:00  	0.23            	0.18            
4         	22:10:00  	0.22            	0.18            
4         	22:15:00  	0.22            	0.18            
4         	22:20:00  	0.22            	0.18            
4         	22:25:00  	0.22            	0.17            
4         	22:30:00  	0.22            	0.17            
4         	22:35:00  	0.22            	0.17            
4         	22:40:00  	0.22            	0.17            
4         	22:45:00  	0.22            	0.17            
4         	22:50:00  	0.22            	0.17            
4         	22:55:00  	0.22            	0.17            
4         	23:00:00  	0.22            	0.17            
4         	23:05:00  	0.22            	0.17            
4         	23:10:00  	0.21            	0.17            
4         	23:15:00  	0.21            	0.17            
4         	23:20:00  	0.21            	0.17            
4         	23:25:00  	0.21            	0.17            
4         	23:30:00  	0.21            	0.17            
4         	23:35:00  	0.21            	0.17            
4         	23:40:00  	0.21            	0.17            
4         	23:45:00  	0.21            	0.16            
4         	23:50:00  	0.21            	0.16            
4         	23:55:00  	0.21            	0.16            
5         	00:00:00  	0.21            	0.16            
5         	00:05:00  	0.21            	0.16            
5         	00:10:00  	0.20            	0.16            
5         	00:15:00  	0.20            	0.16            
5         	00:20:00  	0.20            	0.16            
5         	00:25:00  	0.20            	0.16            
5         	00:30:00  	0.20            	0.16            
5         	00:35:00  	0.20            	0.16            
5         	00:40:00  	0.20            	0.16            
5         	00:45:00  	0.20            	0.16            
5         	00:50:00  	0.20            	0.16            
5         	00:55:00  	0.20            	0.16            
5         	01:00:00  	0.20            	0.16            
5         	01:05:00  	0.20            	0.16            
5         	01:10:00  	0.20            	0.16            
5         	01:15:00  	0.20            	0.15            
5         	01:20:00  	0.19            	0.15            
5         	01:25:00  	0.19            	0.15            
5         	01:30:00  	0.19            	0.15            
5         	01:35:00  	0.19            	0.15            
5         	01:40:00  	0.19            	0.15            
5         	01:45:00  	0.19            	0.15            
5         	01:50:00  	0.19            	0.15            
5         	01:55:00  	0.19            	0.15            
5         	02:00:00  	0.19            	0.15            
5         	02:05:00  	0.19            	0.15            
5         	02:10:00  	0.19            	0.15            
5         	02:15:00  	0.19            	0.15            
5         	02:20:00  	0.19            	0.15            
5         	02:25:00  	0.19            	0.15            
5         	02:30:00  	0.19            	0.15            
5         	02:35:00  	0.18            	0.15            
5         	02:40:00  	0.18            	0.15            
5         	02:45:00  	0.18            	0.15            
5         	02:50:00  	0.18            	0.15            
5         	02:55:00  	0.18            	0.14            
5         	03:00:00  	0.18            	0.14            
5         	03:05:00  	0.18            	0.14            
5         	03:10:00  	0.18            	0.14            
5         	03:15:00  	0.18            	0.14            
5         	03:20:00  	0.18            	0.14            
5         	03:25:00  	0.18            	0.14            
5         	03:30:00  	0.18            	0.14            
5         	03:35:00  	0.18            	0.14            
5         	03:40:00  	0.18            	0.14            
5         	03:45:00  	0.18            	0.14            
5         	03:50:00  	0.18            	0.14            
5         	03:55:00  	0.18            	0.14            
5         	04:00:00  	0.17            	0.14            
5         	04:05:00  	0.17            	0.14            
5         	04:10:00  	0.17            	0.14            
5         	04:15:00  	0.17            	0.14            
5         	04:20:00  	0.17            	0.14            
5         	04:25:00  	0.17            	0.14            
5         	04:30:00  	0.17            	0.14            
5         	04:35:00  	0.17            	0.14            
5         	04:40:00  	0.17            	0.13            
5         	04:45:00  	0.17            	0.13            
5         	04:50:00  	0.17            	0.13            
5         	04:55:00  	0.17            	0.13            
5         	05:00:00  	0.17            	0.13            
5         	05:05:00  	0.17            	0.13            
5         	05:10:00  	0.17            	0.13            
5         	05:15:00  	0.17            	0.13            
5         	05:20:00  	0.17            	0.13            
5         	05:25:00  	0.16            	0.13            
5         	05:30:00  	0.16            	0.13            
5         	05:35:00  	0.16            	0.13            
5         	05:40:00  	0.16            	0.13            
5         	05:45:00  	0.16            	0.13            
5         	05:50:00  	0.16            	0.13            
5         	05:55:00  	0.16            	0.13            
5         	06:00:00  	0.16            	0.13            
5         	06:05:00  	0.16            	0.13            
5         	06:10:00  	0.16            	0.13            
5         	06:15:00  	0.16            	0.13            
5         	06:20:00  	0.16            	0.13            
5         	06:25:00  	0.16            	0.13            
5         	06:30:00  	0.16            	0.13            
5         	06:35:00  	0.16            	0.13            
5         	06:40:00  	0.16            	0.13            
5         	06:45:00  	0.16            	0.12            
5         	06:50:00  	0.16            	0.12            
5         	06:55:00  	0.15            	0.12            
5         	07:00:00  	0.15            	0.12            
5         	07:05:00  	0.15            	0.12            
5         	07:10:00  	0.15            	0.12            
5         	07:15:00  	0.15            	0.12            
5         	07:20:00  	0.15            	0.12            
5         	07:25:00  	0.15            	0.12            
5         	07:30:00  	0.15            	0.12            
5         	07:35:00  	0.15            	0.12            
5         	07:40:00  	0.15            	0.12            
5         	07:45:00  	0.15            	0.12            
5         	07:50:00  	0.15            	0.12            
5         	07:55:00  	0.15            	0.12            
5         	08:00:00  	0.15            	0.12            
5         	08:05:00  	0.15            	0.12            
5         	08:10:00  	0.15            	0.12            
5         	08:15:00  	0.15            	0.12            
5         	08:20:00  	0.15            	0.12            
5         	08:25:00  	0.15            	0.12            
5         	08:30:00  	0.15            	0.12            
5         	08:35:00  	0.15            	0.12            
5         	08:40:00  	0.15            	0.12            
5         	08:45:00  	0.15            	0.12            
5         	08:50:00  	0.15            	0.12            
5         	08:55:00  	0.15            	0.12            
5         	09:00:00  	0.15            	0.12            
5         	09:05:00  	0.14            	0.11            
5         	09:10:00  	0.14            	0.11            
5         	09:15:00  	0.14            	0.11            
5         	09:20:00  	0.14            	0.11            
5         	09:25:00  	0.14            	0.11            
5         	09:30:00  	0.14            	0.11            
5         	09:35:00  	0.14            	0.11            
5         	09:40:00  	0.14            	0.11            
5         	09:45:00  	0.14            	0.11            
5         	09:50:00  	0.14            	0.11            
5         	09:55:00  	0.14            	0.11            
5         	10:00:00  	0.14            	0.11            
5         	10:05:00  	0.14            	0.11            
5         	10:10:00  	0.14            	0.11            
5         	10:15:00  	0.14            	0.11            
5         	10:20:00  	0.14            	0.11            
5         	10:25:00  	0.14            	0.11            
5         	10:30:00  	0.14            	0.11            
5         	10:35:00  	0.14            	0.11            
5         	10:40:00  	0.14            	0.11            
5         	10:45:00  	0.14            	0.11            
5         	10:50:00  	0.14            	0.11            
5         	10:55:00  	0.14            	0.11            
5         	11:00:00  	0.14            	0.11            
5         	11:05:00  	0.14            	0.11            
5         	11:10:00  	0.14            	0.11            
5         	11:15:00  	0.13            	0.11            
5         	11:20:00  	0.13            	0.11            
5         	11:25:00  	0.13            	0.11            
5         	11:30:00  	0.13            	0.11            
5         	11:35:00  	0.13            	0.11            
5         	11:40:00  	0.13            	0.11            
5         	11:45:00  	0.13            	0.11            
5         	11:50:00  	0.13            	0.11            
5         	11:55:00  	0.13            	0.10            
5         	12:00:00  	0.13            	0.10            
5         	12:05:00  	0.13            	0.10            
5         	12:10:00  	0.13            	0.10            
5         	12:15:00  	0.13            	0.10            
5         	12:20:00  	0.13            	0.10            
5         	12:25:00  	0.13            	0.10            
5         	12:30:00  	0.13            	0.10            
5         	12:35:00  	0.13            	0.10            
5         	12:40:00  	0.13            	0.10            
5         	12:45:00  	0.13            	0.10            
5         	12:50:00  	0.13            	0.10            
5         	12:55:00  	0.14            	0.10            
5         	13:00:00  	0.14            	0.10            
5         	13:05:00  	0.15            	0.10            
5         	13:10:00  	0.14            	0.10            
5         	13:15:00  	0.15            	0.10            
5         	13:20:00  	0.14            	0.10            
5         	13:25:00  	0.14            	0.10            
5         	13:30:00  	0.14            	0.10            
5         	13:35:00  	0.14            	0.10            
5         	13:40:00  	0.14            	0.10            
5         	13:45:00  	0.14            	0.10            
5         	13:50:00  	0.14            	0.10            
5         	13:55:00  	0.14            	0.10            
5         	14:00:00  	0.14            	0.10            
5         	14:05:00  	0.14            	0.10            
5         	14:10:00  	0.14            	0.10            
5         	14:15:00  	0.14            	0.10            
5         	14:20:00  	0.14            	0.10            
5         	14:25:00  	0.14            	0.10            
5         	14:30:00  	0.14            	0.10            
5         	14:35:00  	0.14            	0.10            
5         	14:40:00  	0.14            	0.10            
5         	14:45:00  	0.14            	0.10            
5         	14:50:00  	0.14            	0.10            
5         	14:55:00  	0.14            	0.10            
5         	15:00:00  	0.14            	0.10            
5         	15:05:00  	0.14            	0.10            
5         	15:10:00  	0.14            	0.10            
5         	15:15:00  	0.14            	0.10            
5         	15:20:00  	0.14            	0.10            
5         	15:25:00  	0.14            	0.09            
5         	15:30:00  	0.14            	0.09            
5         	15:35:00  	0.13            	0.09            
5         	15:40:00  	0.13            	0.09            
5         	15:45:00  	0.14            	0.09            
5         	15:50:00  	0.13            	0.09            
5         	15:55:00  	0.13            	0.09            
5         	16:00:00  	0.13            	0.09            
5         	16:05:00  	0.13            	0.09            
5         	16:10:00  	0.13            	0.09            
5         	16:15:00  	0.13            	0.09            
5         	16:20:00  	0.13            	0.09            
5         	16:25:00  	0.13            	0.09            
5         	16:30:00  	0.13            	0.09            
5         	16:35:00  	0.13            	0.09            
5         	16:40:00  	0.13            	0.09            
5         	16:45:00  	0.13            	0.09            
5         	16:50:00  	0.13            	0.09            
5         	16:55:00  	0.13            	0.09            
5         	17:00:00  	0.13            	0.09            
5         	17:05:00  	0.13            	0.09            
5         	17:10:00  	0.13            	0.09            
5         	17:15:00  	0.13            	0.09            
5         	17:20:00  	0.13            	0.09            
5         	17:25:00  	0.13            	0.09            
5         	17:30:00  	0.13            	0.09            
5         	17:35:00  	0.13            	0.09            
5         	17:40:00  	0.13            	0.09            
5         	17:45:00  	0.13            	0.09            
5         	17:50:00  	0.13            	0.09            
5         	17:55:00  	0.13            	0.09            
5         	18:00:00  	0.13            	0.09            
5         	18:05:00  	0.13            	0.09            
5         	18:10:00  	0.13            	0.09            
5         	18:15:00  	0.13            	0.09            
5         	18:20:00  	0.13            	0.09            
5         	18:25:00  	0.12            	0.09            
5         	18:30:00  	0.12            	0.09            
5         	18:35:00  	0.12            	0.09            
5         	18:40:00  	0.12            	0.09            
5         	18:45:00  	0.12            	0.09            
5         	18:50:00  	0.12            	0.09            
5         	18:55:00  	0.12            	0.09            
5         	19:00:00  	0.12            	0.09            
5         	19:05:00  	0.12            	0.09            
5         	19:10:00  	0.12            	0.09            
5         	19:15:00  	0.12            	0.09            
5         	19:20:00  	0.12            	0.09            
5         	19:25:00  	0.12            	0.09            
5         	19:30:00  	0.12            	0.09            
5         	19:35:00  	0.12            	0.09            
5         	19:40:00  	0.12            	0.09            
5         	19:45:00  	0.12            	0.08            
5         	19:50:00  	0.12            	0.08            
5         	19:55:00  	0.12            	0.08            
5         	20:00:00  	0.12            	0.08            
5         	20:05:00  	0.12            	0.08            
5         	20:10:00  	0.12            	0.08            
5         	20:15:00  	0.12            	0.08            
5         	20:20:00  	0.12            	0.08            
5         	20:25:00  	0.12            	0.08            
5         	20:30:00  	0.12            	0.08            
5         	20:35:00  	0.12            	0.08            
5         	20:40:00  	0.12            	0.08            
5         	20:45:00  	0.12            	0.08            
5         	20:50:00  	0.12            	0.08            
5         	20:55:00  	0.12            	0.08            
5         	21:00:00  	0.12            	0.08            
5         	21:05:00  	0.12            	0.08            
5         	21:10:00  	0.12            	0.08            
5         	21:15:00  	0.12            	0.08            
5         	21:20:00  	0.12            	0.08            
5         	21:25:00  	0.12            	0.08            
5         	21:30:00  	0.12            	0.08            
5         	21:35:00  	0.11            	0.08            
5         	21:40:00  	0.11            	0.08            
5         	21:45:00  	0.11            	0.08            
5         	21:50:00  	0.11            	0.08            
5         	21:55:00  	0.11            	0.08            
5         	22:00:00  	0.11            	0.08            
5         	22:05:00  	0.11            	0.08            
5         	22:10:00  	0.11            	0.08            
5         	22:15:00  	0.11            	0.08            
5         	22:20:00  	0.11            	0.08            
5         	22:25:00  	0.11            	0.08            
5         	22:30:00  	0.11            	0.08            
5         	22:35:00  	0.11            	0.08            
5         	22:40:00  	0.11            	0.08            
5         	22:45:00  	0.11            	0.08            
5         	22:50:00  	0.11            	0.08            
5         	22:55:00  	0.11            	0.08            
5         	23:00:00  	0.11            	0.08            
5         	23:05:00  	0.11            	0.08            
5         	23:10:00  	0.11            	0.08            
5         	23:15:00  	0.11            	0.08            
5         	23:20:00  	0.11            	0.08            
5         	23:25:00  	0.11            	0.08            
5         	23:30:00  	0.11            	0.08            
5         	23:35:00  	0.11            	0.08            
5         	23:40:00  	0.11            	0.08            
5         	23:45:00  	0.11            	0.08            
5         	23:50:00  	0.11            	0.08            
5         	23:55:00  	0.11            	0.08            
6         	00:00:00  	0.11            	0.08            
6         	00:05:00  	0.11            	0.08            
6         	00:10:00  	0.11            	0.08            
6         	00:15:00  	0.11            	0.08            
6         	00:20:00  	0.11            	0.08            
6         	00:25:00  	0.11            	0.08            
6         	00:30:00  	0.11            	0.08            
6         	00:35:00  	0.11            	0.08            
6         	00:40:00  	0.11            	0.08            
6         	00:45:00  	0.11            	0.08            
6         	00:50:00  	0.11            	0.08            
6         	00:55:00  	0.11            	0.08            
6         	01:00:00  	0.11            	0.08            
6         	01:05:00  	0.11            	0.07            
6         	01:10:00  	0.11            	0.07            
6         	01:15:00  	0.11            	0.07            
6         	01:20:00  	0.10            	0.07            
6         	01:25:00  	0.10            	0.07            
6         	01:30:00  	0.10            	0.07            
6         	01:35:00  	0.10            	0.07            
6         	01:40:00  	0.10            	0.07            
6         	01:45:00  	0.10            	0.07            
6         	01:50:00  	0.10            	0.07            
6         	01:55:00  	0.10            	0.07            
6         	02:00:00  	0.10            	0.07            
6         	02:05:00  	0.10            	0.07            
6         	02:10:00  	0.10            	0.07            
6         	02:15:00  	0.10            	0.07            
6         	02:20:00  	0.10            	0.07            
6         	02:25:00  	0.10            	0.07            
6         	02:30:00  	0.10            	0.07            
6         	02:35:00  	0.10            	0.07            
6         	02:40:00  	0.10            	0.07            
6         	02:45:00  	0.10            	0.07            
6         	02:50:00  	0.10            	0.07            
6         	02:55:00  	0.10            	0.07            
6         	03:00:00  	0.10            	0.07            
6         	03:05:00  	0.10            	0.07            
6         	03:10:00  	0.10            	0.07            
6         	03:15:00  	0.10            	0.07            
6         	03:20:00  	0.10            	0.07            
6         	03:25:00  	0.10            	0.07            
6         	03:30:00  	0.10            	0.07            
6         	03:35:00  	0.10            	0.07            
6         	03:40:00  	0.10            	0.07            
6         	03:45:00  	0.10            	0.07            
6         	03:50:00  	0.10            	0.07            
6         	03:55:00  	0.10            	0.07            
6         	04:00:00  	0.10            	0.07            
6         	04:05:00  	0.10            	0.07            
6         	04:10:00  	0.10            	0.07            
6         	04:15:00  	0.10            	0.07            
6         	04:20:00  	0.10            	0.07            
6         	04:25:00  	0.10            	0.07            
6         	04:30:00  	0.10            	0.07            
6         	04:35:00  	0.10            	0.07            
6         	04:40:00  	0.10            	0.07            
6         	04:45:00  	0.10            	0.07            
6         	04:50:00  	0.10            	0.07            
6         	04:55:00  	0.10            	0.07            
6         	05:00:00  	0.10            	0.07            
6         	05:05:00  	0.10            	0.07            
6         	05:10:00  	0.10            	0.07            
6         	05:15:00  	0.10            	0.07            
6         	05:20:00  	0.10            	0.07            
6         	05:25:00  	0.10            	0.07            
6         	05:30:00  	0.10            	0.07            
6         	05:35:00  	0.10            	0.07            
6         	05:40:00  	0.10            	0.07            
6         	05:45:00  	0.10            	0.07            
6         	05:50:00  	0.09            	0.07            
6         	05:55:00  	0.09            	0.07            
6         	06:00:00  	0.09            	0.07            
6         	06:05:00  	0.09            	0.07            
6         	06:10:00  	0.09            	0.07            
6         	06:15:00  	0.09            	0.07            
6         	06:20:00  	0.09            	0.07            
6         	06:25:00  	0.09            	0.07            
6         	06:30:00  	0.09            	0.07            
6         	06:35:00  	0.09            	0.07            
6         	06:40:00  	0.09            	0.07            
6         	06:45:00  	0.09            	0.07            
6         	06:50:00  	0.09            	0.07            
6         	06:55:00  	0.09            	0.07            
6         	07:00:00  	0.09            	0.07            
6         	07:05:00  	0.09            	0.07            
6         	07:10:00  	0.09            	0.07            
6         	07:15:00  	0.09            	0.06            
6         	07:20:00  	0.09            	0.06            
6         	07:25:00  	0.09            	0.06            
6         	07:30:00  	0.09            	0.06            
6         	07:35:00  	0.09            	0.06            
6         	07:40:00  	0.09            	0.06            
6         	07:45:00  	0.09            	0.06            
6         	07:50:00  	0.09            	0.06            
6         	07:55:00  	0.09            	0.06            
6         	08:00:00  	0.09            	0.06            
6         	08:05:00  	0.09            	0.06            
6         	08:10:00  	0.09            	0.06            
6         	08:15:00  	0.09            	0.06            
6         	08:20:00  	0.09            	0.06            
6         	08:25:00  	0.09            	0.06            
6         	08:30:00  	0.09            	0.06            
6         	08:35:00  	0.09            	0.06            
6         	08:40:00  	0.09            	0.06            
6         	08:45:00  	0.09            	0.06            
6         	08:50:00  	0.09            	0.06            
6         	08:55:00  	0.09            	0.06            
6         	09:00:00  	0.09            	0.06            
6         	09:05:00  	0.09            	0.06            
6         	09:10:00  	0.09            	0.06            
6         	09:15:00  	0.09            	0.06            
6         	09:20:00  	0.09            	0.06            
6         	09:25:00  	0.09            	0.06            
6         	09:30:00  	0.09            	0.06            
6         	09:35:00  	0.09            	0.06            
6         	09:40:00  	0.09            	0.06            
