
Table - Node Depth
          	          	Node            	Node            
Days      	Hours     	IN-F79          	201             
2         	10:00:00  	0.04            	0.17            
2         	10:05:00  	0.04            	0.17            
2         	10:10:00  	0.04            	0.17            
2         	10:15:00  	0.03            	0.17            
2         	10:20:00  	0.03            	0.17            
2         	10:25:00  	0.03            	0.16            
2         	10:30:00  	0.03            	0.16            
2         	10:35:00  	0.03            	0.16            
2         	10:40:00  	0.03            	0.16            
2         	10:45:00  	0.03            	0.16            
2         	10:50:00  	0.03            	0.16            
2         	10:55:00  	0.03            	0.16            
2         	11:00:00  	0.03            	0.16            
2         	11:05:00  	0.03            	0.16            
2         	11:10:00  	0.03            	0.16            
2         	11:15:00  	0.03            	0.16            
2         	11:20:00  	0.03            	0.16            
2         	11:25:00  	0.03            	0.16            
2         	11:30:00  	0.03            	0.16            
2         	11:35:00  	0.03            	0.16            
2         	11:40:00  	0.03            	0.16            
2         	11:45:00  	0.03            	0.16            
2         	11:50:00  	0.03            	0.16            
2         	11:55:00  	0.03            	0.16            
2         	12:00:00  	0.03            	0.16            
2         	12:05:00  	0.03            	0.16            
2         	12:10:00  	0.03            	0.16            
2         	12:15:00  	0.03            	0.16            
2         	12:20:00  	0.03            	0.16            
2         	12:25:00  	0.03            	0.16            
2         	12:30:00  	0.03            	0.16            
2         	12:35:00  	0.03            	0.16            
2         	12:40:00  	0.03            	0.15            
2         	12:45:00  	0.03            	0.15            
2         	12:50:00  	0.03            	0.15            
2         	12:55:00  	0.03            	0.15            
2         	13:00:00  	0.03            	0.15            
2         	13:05:00  	0.03            	0.15            
2         	13:10:00  	0.03            	0.15            
2         	13:15:00  	0.03            	0.15            
2         	13:20:00  	0.03            	0.15            
2         	13:25:00  	0.03            	0.15            
2         	13:30:00  	0.06            	0.19            
2         	13:35:00  	0.12            	0.48            
2         	13:40:00  	0.15            	0.92            
2         	13:45:00  	0.23            	1.19            
2         	13:50:00  	0.28            	1.44            
2         	13:55:00  	0.31            	1.68            
2         	14:00:00  	0.33            	1.87            
2         	14:05:00  	0.33            	2.00            
2         	14:10:00  	0.34            	2.10            
2         	14:15:00  	0.34            	2.16            
2         	14:20:00  	0.34            	2.19            
2         	14:25:00  	0.34            	2.20            
2         	14:30:00  	0.33            	2.20            
2         	14:35:00  	0.33            	2.17            
2         	14:40:00  	0.33            	2.14            
2         	14:45:00  	0.32            	2.10            
2         	14:50:00  	0.32            	2.05            
2         	14:55:00  	0.32            	2.00            
2         	15:00:00  	0.31            	1.94            
2         	15:05:00  	0.31            	1.88            
2         	15:10:00  	0.30            	1.82            
2         	15:15:00  	0.30            	1.76            
2         	15:20:00  	0.30            	1.70            
2         	15:25:00  	0.29            	1.65            
2         	15:30:00  	0.29            	1.59            
2         	15:35:00  	0.28            	1.53            
2         	15:40:00  	0.28            	1.48            
2         	15:45:00  	0.28            	1.42            
2         	15:50:00  	0.27            	1.37            
2         	15:55:00  	0.27            	1.32            
2         	16:00:00  	0.27            	1.28            
2         	16:05:00  	0.26            	1.24            
2         	16:10:00  	0.26            	1.20            
2         	16:15:00  	0.26            	1.15            
2         	16:20:00  	0.25            	1.11            
2         	16:25:00  	0.25            	1.06            
2         	16:30:00  	0.25            	1.02            
2         	16:35:00  	0.24            	0.98            
2         	16:40:00  	0.24            	0.95            
2         	16:45:00  	0.24            	0.91            
2         	16:50:00  	0.23            	0.88            
2         	16:55:00  	0.23            	0.84            
2         	17:00:00  	0.23            	0.81            
2         	17:05:00  	0.22            	0.79            
2         	17:10:00  	0.22            	0.78            
2         	17:15:00  	0.22            	0.77            
2         	17:20:00  	0.21            	0.76            
2         	17:25:00  	0.21            	0.75            
2         	17:30:00  	0.21            	0.74            
2         	17:35:00  	0.20            	0.74            
2         	17:40:00  	0.20            	0.73            
2         	17:45:00  	0.20            	0.72            
2         	17:50:00  	0.20            	0.71            
2         	17:55:00  	0.20            	0.71            
2         	18:00:00  	0.19            	0.70            
2         	18:05:00  	0.19            	0.69            
2         	18:10:00  	0.19            	0.69            
2         	18:15:00  	0.19            	0.68            
2         	18:20:00  	0.19            	0.67            
2         	18:25:00  	0.18            	0.67            
2         	18:30:00  	0.18            	0.66            
2         	18:35:00  	0.18            	0.65            
2         	18:40:00  	0.18            	0.65            
2         	18:45:00  	0.18            	0.64            
2         	18:50:00  	0.18            	0.64            
2         	18:55:00  	0.17            	0.63            
2         	19:00:00  	0.18            	0.64            
2         	19:05:00  	0.19            	0.72            
2         	19:10:00  	0.21            	0.94            
2         	19:15:00  	0.26            	1.12            
2         	19:20:00  	0.29            	1.31            
2         	19:25:00  	0.34            	1.57            
2         	19:30:00  	0.54            	2.30            
2         	19:35:00  	0.95            	2.66            
2         	19:40:00  	1.32            	2.83            
2         	19:45:00  	1.58            	2.95            
2         	19:50:00  	1.83            	3.03            
2         	19:55:00  	1.94            	3.10            
2         	20:00:00  	1.94            	3.16            
2         	20:05:00  	1.89            	3.21            
2         	20:10:00  	1.84            	3.25            
2         	20:15:00  	1.79            	3.27            
2         	20:20:00  	1.74            	3.29            
2         	20:25:00  	1.70            	3.30            
2         	20:30:00  	1.68            	3.31            
2         	20:35:00  	1.69            	3.31            
2         	20:40:00  	1.68            	3.31            
2         	20:45:00  	1.64            	3.31            
2         	20:50:00  	1.59            	3.30            
2         	20:55:00  	1.55            	3.30            
2         	21:00:00  	1.51            	3.30            
2         	21:05:00  	1.47            	3.30            
2         	21:10:00  	1.41            	3.30            
2         	21:15:00  	1.37            	3.29            
2         	21:20:00  	1.55            	3.30            
2         	21:25:00  	2.29            	3.31            
2         	21:30:00  	3.20            	3.35            
2         	21:35:00  	3.52            	3.39            
2         	21:40:00  	3.91            	3.43            
2         	21:45:00  	4.22            	3.47            
2         	21:50:00  	4.12            	3.50            
2         	21:55:00  	3.80            	3.52            
2         	22:00:00  	3.53            	3.54            
2         	22:05:00  	3.39            	3.55            
2         	22:10:00  	3.36            	3.57            
2         	22:15:00  	3.40            	3.61            
2         	22:20:00  	3.40            	3.70            
2         	22:25:00  	3.33            	3.79            
2         	22:30:00  	3.26            	3.88            
2         	22:35:00  	3.18            	3.96            
2         	22:40:00  	3.10            	4.03            
2         	22:45:00  	3.01            	4.08            
2         	22:50:00  	2.94            	4.13            
2         	22:55:00  	2.91            	4.17            
2         	23:00:00  	2.90            	4.20            
2         	23:05:00  	2.87            	4.22            
2         	23:10:00  	2.84            	4.24            
2         	23:15:00  	2.82            	4.25            
2         	23:20:00  	2.81            	4.25            
2         	23:25:00  	2.81            	4.26            
2         	23:30:00  	2.80            	4.25            
2         	23:35:00  	2.78            	4.25            
2         	23:40:00  	2.76            	4.24            
2         	23:45:00  	2.75            	4.23            
2         	23:50:00  	2.73            	4.21            
2         	23:55:00  	2.72            	4.19            
3         	00:00:00  	2.71            	4.17            
3         	00:05:00  	2.69            	4.14            
3         	00:10:00  	2.68            	4.11            
3         	00:15:00  	2.67            	4.08            
3         	00:20:00  	2.66            	4.05            
3         	00:25:00  	2.65            	4.02            
3         	00:30:00  	2.63            	3.98            
3         	00:35:00  	2.62            	3.94            
3         	00:40:00  	2.61            	3.90            
3         	00:45:00  	2.60            	3.86            
3         	00:50:00  	2.59            	3.81            
3         	00:55:00  	2.57            	3.77            
3         	01:00:00  	2.56            	3.72            
3         	01:05:00  	2.55            	3.68            
3         	01:10:00  	2.53            	3.64            
3         	01:15:00  	2.51            	3.60            
3         	01:20:00  	2.50            	3.57            
3         	01:25:00  	2.48            	3.53            
3         	01:30:00  	2.46            	3.51            
3         	01:35:00  	2.44            	3.48            
3         	01:40:00  	2.42            	3.45            
3         	01:45:00  	2.40            	3.43            
3         	01:50:00  	2.37            	3.41            
3         	01:55:00  	2.33            	3.39            
3         	02:00:00  	2.29            	3.37            
3         	02:05:00  	2.25            	3.35            
3         	02:10:00  	2.20            	3.33            
3         	02:15:00  	2.16            	3.32            
3         	02:20:00  	2.10            	3.30            
3         	02:25:00  	2.01            	3.29            
3         	02:30:00  	1.49            	3.28            
3         	02:35:00  	1.15            	3.28            
3         	02:40:00  	1.01            	3.27            
3         	02:45:00  	0.94            	3.27            
3         	02:50:00  	0.91            	3.27            
3         	02:55:00  	0.89            	3.27            
3         	03:00:00  	0.87            	3.27            
3         	03:05:00  	0.85            	3.27            
3         	03:10:00  	0.84            	3.27            
3         	03:15:00  	0.82            	3.27            
3         	03:20:00  	0.81            	3.26            
3         	03:25:00  	0.79            	3.26            
3         	03:30:00  	0.78            	3.26            
3         	03:35:00  	0.77            	3.26            
3         	03:40:00  	0.76            	3.26            
3         	03:45:00  	0.74            	3.26            
3         	03:50:00  	0.73            	3.26            
3         	03:55:00  	0.72            	3.26            
3         	04:00:00  	0.71            	3.26            
3         	04:05:00  	0.70            	3.26            
3         	04:10:00  	0.69            	3.26            
3         	04:15:00  	0.68            	3.25            
3         	04:20:00  	0.67            	3.25            
3         	04:25:00  	0.66            	3.25            
3         	04:30:00  	0.65            	3.25            
3         	04:35:00  	0.64            	3.25            
3         	04:40:00  	0.63            	3.25            
3         	04:45:00  	0.62            	3.25            
3         	04:50:00  	0.61            	3.25            
3         	04:55:00  	0.61            	3.25            
3         	05:00:00  	0.60            	3.25            
3         	05:05:00  	0.59            	3.25            
3         	05:10:00  	0.58            	3.24            
3         	05:15:00  	0.57            	3.24            
3         	05:20:00  	0.57            	3.24            
3         	05:25:00  	0.56            	3.24            
3         	05:30:00  	0.55            	3.24            
3         	05:35:00  	0.55            	3.24            
3         	05:40:00  	0.54            	3.24            
3         	05:45:00  	0.53            	3.24            
3         	05:50:00  	0.53            	3.24            
3         	05:55:00  	0.52            	3.24            
3         	06:00:00  	0.52            	3.24            
3         	06:05:00  	0.51            	3.24            
3         	06:10:00  	0.50            	3.24            
3         	06:15:00  	0.50            	3.24            
3         	06:20:00  	0.49            	3.23            
3         	06:25:00  	0.49            	3.23            
3         	06:30:00  	0.48            	3.23            
3         	06:35:00  	0.48            	3.23            
3         	06:40:00  	0.47            	3.23            
3         	06:45:00  	0.47            	3.23            
3         	06:50:00  	0.46            	3.23            
3         	06:55:00  	0.46            	3.23            
3         	07:00:00  	0.45            	3.23            
3         	07:05:00  	0.45            	3.23            
3         	07:10:00  	0.45            	3.23            
3         	07:15:00  	0.44            	3.23            
3         	07:20:00  	0.44            	3.23            
3         	07:25:00  	0.43            	3.23            
3         	07:30:00  	0.43            	3.23            
3         	07:35:00  	0.43            	3.22            
3         	07:40:00  	0.42            	3.22            
3         	07:45:00  	0.42            	3.22            
3         	07:50:00  	0.42            	3.22            
3         	07:55:00  	0.41            	3.22            
3         	08:00:00  	0.41            	3.21            
3         	08:05:00  	0.40            	3.21            
3         	08:10:00  	0.40            	3.21            
3         	08:15:00  	0.40            	3.21            
3         	08:20:00  	0.39            	3.20            
3         	08:25:00  	0.39            	3.20            
3         	08:30:00  	0.39            	3.20            
3         	08:35:00  	0.38            	3.20            
3         	08:40:00  	0.38            	3.19            
3         	08:45:00  	0.38            	3.19            
3         	08:50:00  	0.38            	3.19            
3         	08:55:00  	0.37            	3.18            
3         	09:00:00  	0.37            	3.18            
3         	09:05:00  	0.37            	3.18            
3         	09:10:00  	0.36            	3.18            
3         	09:15:00  	0.36            	3.17            
3         	09:20:00  	0.36            	3.17            
3         	09:25:00  	0.36            	3.17            
3         	09:30:00  	0.35            	3.16            
3         	09:35:00  	0.35            	3.16            
3         	09:40:00  	0.35            	3.16            
3         	09:45:00  	0.35            	3.16            
3         	09:50:00  	0.34            	3.15            
3         	09:55:00  	0.34            	3.15            
3         	10:00:00  	0.34            	3.15            
3         	10:05:00  	0.34            	3.14            
3         	10:10:00  	0.34            	3.14            
3         	10:15:00  	0.33            	3.14            
3         	10:20:00  	0.33            	3.13            
3         	10:25:00  	0.33            	3.13            
3         	10:30:00  	0.33            	3.13            
3         	10:35:00  	0.33            	3.12            
3         	10:40:00  	0.33            	3.12            
3         	10:45:00  	0.33            	3.11            
3         	10:50:00  	0.32            	3.11            
3         	10:55:00  	0.32            	3.10            
3         	11:00:00  	0.32            	3.10            
3         	11:05:00  	0.32            	3.09            
3         	11:10:00  	0.32            	3.08            
3         	11:15:00  	0.32            	3.07            
3         	11:20:00  	0.32            	3.06            
3         	11:25:00  	0.32            	3.05            
3         	11:30:00  	0.32            	3.04            
3         	11:35:00  	0.32            	3.03            
3         	11:40:00  	0.32            	3.02            
3         	11:45:00  	0.32            	3.01            
3         	11:50:00  	0.32            	3.00            
3         	11:55:00  	0.32            	2.99            
3         	12:00:00  	0.32            	2.98            
3         	12:05:00  	0.32            	2.96            
3         	12:10:00  	0.32            	2.95            
3         	12:15:00  	0.32            	2.93            
3         	12:20:00  	0.32            	2.92            
3         	12:25:00  	0.31            	2.90            
3         	12:30:00  	0.31            	2.89            
3         	12:35:00  	0.31            	2.87            
3         	12:40:00  	0.31            	2.85            
3         	12:45:00  	0.31            	2.83            
3         	12:50:00  	0.31            	2.81            
3         	12:55:00  	0.31            	2.79            
3         	13:00:00  	0.31            	2.77            
3         	13:05:00  	0.31            	2.75            
3         	13:10:00  	0.31            	2.72            
3         	13:15:00  	0.31            	2.69            
3         	13:20:00  	0.31            	2.67            
3         	13:25:00  	0.31            	2.66            
3         	13:30:00  	0.31            	2.65            
3         	13:35:00  	0.31            	2.64            
3         	13:40:00  	0.31            	2.63            
3         	13:45:00  	0.31            	2.61            
3         	13:50:00  	0.32            	2.60            
3         	13:55:00  	0.31            	2.58            
3         	14:00:00  	0.31            	2.56            
3         	14:05:00  	0.31            	2.54            
3         	14:10:00  	0.31            	2.51            
3         	14:15:00  	0.31            	2.48            
3         	14:20:00  	0.31            	2.43            
3         	14:25:00  	0.31            	2.36            
3         	14:30:00  	0.30            	2.24            
3         	14:35:00  	0.30            	2.15            
3         	14:40:00  	0.30            	2.07            
3         	14:45:00  	0.29            	2.00            
3         	14:50:00  	0.29            	1.94            
3         	14:55:00  	0.29            	1.88            
3         	15:00:00  	0.28            	1.83            
3         	15:05:00  	0.28            	1.78            
3         	15:10:00  	0.28            	1.74            
3         	15:15:00  	0.28            	1.70            
3         	15:20:00  	0.27            	1.66            
3         	15:25:00  	0.27            	1.63            
3         	15:30:00  	0.27            	1.60            
3         	15:35:00  	0.27            	1.57            
3         	15:40:00  	0.27            	1.54            
3         	15:45:00  	0.26            	1.51            
3         	15:50:00  	0.26            	1.48            
3         	15:55:00  	0.26            	1.56            
3         	16:00:00  	0.45            	2.50            
3         	16:05:00  	1.38            	2.74            
3         	16:10:00  	3.59            	2.91            
3         	16:15:00  	7.07            	3.05            
3         	16:20:00  	7.46            	3.19            
3         	16:25:00  	7.78            	3.36            
3         	16:30:00  	8.08            	3.60            
3         	16:35:00  	8.36            	3.89            
3         	16:40:00  	8.69            	4.21            
3         	16:45:00  	9.25            	4.54            
3         	16:50:00  	10.24           	4.86            
3         	16:55:00  	11.32           	5.16            
3         	17:00:00  	12.32           	5.42            
3         	17:05:00  	13.16           	5.65            
3         	17:10:00  	13.86           	5.84            
3         	17:15:00  	14.42           	6.00            
3         	17:20:00  	14.88           	6.10            
3         	17:25:00  	15.25           	6.16            
3         	17:30:00  	15.55           	6.14            
3         	17:35:00  	15.78           	6.11            
3         	17:40:00  	15.96           	6.07            
3         	17:45:00  	16.09           	6.03            
3         	17:50:00  	16.19           	5.99            
3         	17:55:00  	16.25           	5.95            
3         	18:00:00  	16.29           	5.92            
3         	18:05:00  	16.30           	5.89            
3         	18:10:00  	16.30           	5.87            
3         	18:15:00  	16.29           	5.84            
3         	18:20:00  	16.26           	5.82            
3         	18:25:00  	16.21           	5.80            
3         	18:30:00  	16.15           	5.78            
3         	18:35:00  	16.06           	5.76            
3         	18:40:00  	15.96           	5.75            
3         	18:45:00  	15.84           	5.73            
3         	18:50:00  	15.71           	5.71            
3         	18:55:00  	15.56           	5.70            
3         	19:00:00  	15.40           	5.68            
3         	19:05:00  	15.22           	5.67            
3         	19:10:00  	15.02           	5.65            
3         	19:15:00  	14.77           	5.64            
3         	19:20:00  	14.51           	5.62            
3         	19:25:00  	14.23           	5.61            
3         	19:30:00  	13.94           	5.59            
3         	19:35:00  	13.65           	5.58            
3         	19:40:00  	13.36           	5.56            
3         	19:45:00  	13.06           	5.53            
3         	19:50:00  	12.77           	5.51            
3         	19:55:00  	12.48           	5.48            
3         	20:00:00  	12.19           	5.46            
3         	20:05:00  	11.90           	5.43            
3         	20:10:00  	11.61           	5.39            
3         	20:15:00  	11.32           	5.36            
3         	20:20:00  	11.04           	5.32            
3         	20:25:00  	10.75           	5.29            
3         	20:30:00  	10.46           	5.25            
3         	20:35:00  	10.18           	5.21            
3         	20:40:00  	9.89            	5.16            
3         	20:45:00  	9.59            	5.11            
3         	20:50:00  	9.26            	5.07            
3         	20:55:00  	8.90            	5.02            
3         	21:00:00  	8.46            	4.97            
3         	21:05:00  	7.88            	4.92            
3         	21:10:00  	2.77            	4.87            
3         	21:15:00  	2.75            	4.81            
3         	21:20:00  	2.74            	4.76            
3         	21:25:00  	2.73            	4.71            
3         	21:30:00  	2.72            	4.65            
3         	21:35:00  	2.70            	4.59            
3         	21:40:00  	2.69            	4.53            
3         	21:45:00  	2.68            	4.47            
3         	21:50:00  	2.66            	4.41            
3         	21:55:00  	2.65            	4.35            
3         	22:00:00  	2.64            	4.29            
3         	22:05:00  	2.62            	4.22            
3         	22:10:00  	2.61            	4.16            
3         	22:15:00  	2.60            	4.10            
3         	22:20:00  	2.58            	4.03            
3         	22:25:00  	2.57            	3.97            
3         	22:30:00  	2.56            	3.90            
3         	22:35:00  	2.54            	3.84            
3         	22:40:00  	2.53            	3.77            
3         	22:45:00  	2.51            	3.71            
3         	22:50:00  	2.49            	3.66            
3         	22:55:00  	2.47            	3.61            
3         	23:00:00  	2.45            	3.56            
3         	23:05:00  	2.43            	3.52            
3         	23:10:00  	2.40            	3.49            
3         	23:15:00  	2.37            	3.45            
3         	23:20:00  	2.34            	3.42            
3         	23:25:00  	2.29            	3.39            
3         	23:30:00  	2.25            	3.36            
3         	23:35:00  	2.19            	3.34            
3         	23:40:00  	2.14            	3.32            
3         	23:45:00  	2.07            	3.30            
3         	23:50:00  	1.72            	3.27            
3         	23:55:00  	1.17            	3.26            
4         	00:00:00  	0.90            	3.26            
4         	00:05:00  	0.78            	3.26            
4         	00:10:00  	0.72            	3.26            
4         	00:15:00  	0.69            	3.26            
4         	00:20:00  	0.68            	3.25            
4         	00:25:00  	0.67            	3.25            
4         	00:30:00  	0.66            	3.25            
4         	00:35:00  	0.65            	3.25            
4         	00:40:00  	0.64            	3.25            
4         	00:45:00  	0.63            	3.25            
4         	00:50:00  	0.62            	3.25            
4         	00:55:00  	0.62            	3.25            
4         	01:00:00  	0.61            	3.25            
4         	01:05:00  	0.60            	3.25            
4         	01:10:00  	0.59            	3.25            
4         	01:15:00  	0.58            	3.25            
4         	01:20:00  	0.58            	3.24            
4         	01:25:00  	0.57            	3.24            
4         	01:30:00  	0.56            	3.24            
4         	01:35:00  	0.56            	3.24            
4         	01:40:00  	0.55            	3.24            
4         	01:45:00  	0.54            	3.24            
4         	01:50:00  	0.54            	3.24            
4         	01:55:00  	0.53            	3.24            
4         	02:00:00  	0.52            	3.24            
4         	02:05:00  	0.52            	3.24            
4         	02:10:00  	0.51            	3.24            
4         	02:15:00  	0.51            	3.24            
4         	02:20:00  	0.50            	3.24            
4         	02:25:00  	0.50            	3.24            
4         	02:30:00  	0.49            	3.23            
4         	02:35:00  	0.49            	3.23            
4         	02:40:00  	0.48            	3.23            
4         	02:45:00  	0.48            	3.23            
4         	02:50:00  	0.47            	3.23            
4         	02:55:00  	0.47            	3.23            
4         	03:00:00  	0.46            	3.23            
4         	03:05:00  	0.46            	3.23            
4         	03:10:00  	0.45            	3.23            
4         	03:15:00  	0.45            	3.23            
4         	03:20:00  	0.44            	3.23            
4         	03:25:00  	0.44            	3.23            
4         	03:30:00  	0.44            	3.23            
4         	03:35:00  	0.43            	3.23            
4         	03:40:00  	0.43            	3.23            
4         	03:45:00  	0.42            	3.22            
4         	03:50:00  	0.42            	3.22            
4         	03:55:00  	0.42            	3.22            
4         	04:00:00  	0.41            	3.22            
4         	04:05:00  	0.41            	3.21            
4         	04:10:00  	0.41            	3.21            
4         	04:15:00  	0.40            	3.21            
4         	04:20:00  	0.40            	3.21            
4         	04:25:00  	0.40            	3.21            
4         	04:30:00  	0.39            	3.20            
4         	04:35:00  	0.39            	3.20            
4         	04:40:00  	0.39            	3.20            
4         	04:45:00  	0.38            	3.19            
4         	04:50:00  	0.38            	3.19            
4         	04:55:00  	0.38            	3.19            
4         	05:00:00  	0.37            	3.19            
4         	05:05:00  	0.37            	3.18            
4         	05:10:00  	0.37            	3.18            
4         	05:15:00  	0.37            	3.18            
4         	05:20:00  	0.36            	3.17            
4         	05:25:00  	0.36            	3.17            
4         	05:30:00  	0.36            	3.17            
4         	05:35:00  	0.35            	3.17            
4         	05:40:00  	0.35            	3.16            
4         	05:45:00  	0.35            	3.16            
4         	05:50:00  	0.35            	3.16            
4         	05:55:00  	0.35            	3.15            
4         	06:00:00  	0.34            	3.15            
4         	06:05:00  	0.34            	3.15            
4         	06:10:00  	0.34            	3.14            
4         	06:15:00  	0.34            	3.14            
4         	06:20:00  	0.33            	3.14            
4         	06:25:00  	0.33            	3.14            
4         	06:30:00  	0.33            	3.13            
4         	06:35:00  	0.33            	3.13            
4         	06:40:00  	0.33            	3.13            
4         	06:45:00  	0.33            	3.12            
4         	06:50:00  	0.32            	3.12            
4         	06:55:00  	0.32            	3.12            
4         	07:00:00  	0.32            	3.11            
4         	07:05:00  	0.32            	3.10            
4         	07:10:00  	0.32            	3.10            
4         	07:15:00  	0.32            	3.09            
4         	07:20:00  	0.32            	3.08            
4         	07:25:00  	0.32            	3.07            
4         	07:30:00  	0.32            	3.07            
4         	07:35:00  	0.32            	3.06            
4         	07:40:00  	0.32            	3.05            
4         	07:45:00  	0.32            	3.04            
4         	07:50:00  	0.32            	3.03            
4         	07:55:00  	0.32            	3.02            
4         	08:00:00  	0.32            	3.01            
4         	08:05:00  	0.32            	2.99            
4         	08:10:00  	0.32            	2.98            
4         	08:15:00  	0.32            	2.97            
4         	08:20:00  	0.32            	2.96            
4         	08:25:00  	0.31            	2.94            
4         	08:30:00  	0.31            	2.93            
4         	08:35:00  	0.31            	2.91            
4         	08:40:00  	0.31            	2.90            
4         	08:45:00  	0.31            	2.88            
4         	08:50:00  	0.31            	2.86            
4         	08:55:00  	0.31            	2.85            
4         	09:00:00  	0.31            	2.83            
4         	09:05:00  	0.31            	2.81            
4         	09:10:00  	0.31            	2.79            
4         	09:15:00  	0.31            	2.76            
4         	09:20:00  	0.31            	2.74            
4         	09:25:00  	0.31            	2.71            
4         	09:30:00  	0.30            	2.69            
4         	09:35:00  	0.30            	2.66            
4         	09:40:00  	0.30            	2.62            
4         	09:45:00  	0.30            	2.58            
4         	09:50:00  	0.30            	2.54            
4         	09:55:00  	0.30            	2.48            
4         	10:00:00  	0.30            	2.37            
4         	10:05:00  	0.29            	2.15            
4         	10:10:00  	0.29            	1.97            
4         	10:15:00  	0.28            	1.83            
4         	10:20:00  	0.27            	1.72            
4         	10:25:00  	0.27            	1.63            
4         	10:30:00  	0.26            	1.56            
4         	10:35:00  	0.26            	1.49            
4         	10:40:00  	0.25            	1.43            
4         	10:45:00  	0.25            	1.38            
4         	10:50:00  	0.25            	1.33            
4         	10:55:00  	0.24            	1.29            
4         	11:00:00  	0.24            	1.25            
4         	11:05:00  	0.24            	1.21            
4         	11:10:00  	0.24            	1.18            
4         	11:15:00  	0.23            	1.15            
4         	11:20:00  	0.23            	1.12            
4         	11:25:00  	0.23            	1.09            
4         	11:30:00  	0.23            	1.07            
4         	11:35:00  	0.23            	1.05            
4         	11:40:00  	0.23            	1.03            
4         	11:45:00  	0.22            	1.01            
4         	11:50:00  	0.22            	0.99            
4         	11:55:00  	0.22            	0.98            
4         	12:00:00  	0.22            	0.96            
4         	12:05:00  	0.22            	0.94            
4         	12:10:00  	0.22            	0.93            
4         	12:15:00  	0.22            	0.91            
4         	12:20:00  	0.22            	0.90            
4         	12:25:00  	0.21            	0.88            
4         	12:30:00  	0.21            	0.87            
4         	12:35:00  	0.21            	0.86            
4         	12:40:00  	0.21            	0.84            
4         	12:45:00  	0.21            	0.83            
4         	12:50:00  	0.21            	0.82            
4         	12:55:00  	0.21            	0.81            
4         	13:00:00  	0.21            	0.81            
4         	13:05:00  	0.20            	0.80            
4         	13:10:00  	0.20            	0.80            
4         	13:15:00  	0.20            	0.79            
4         	13:20:00  	0.20            	0.78            
4         	13:25:00  	0.20            	0.78            
4         	13:30:00  	0.20            	0.78            
4         	13:35:00  	0.20            	0.77            
4         	13:40:00  	0.20            	0.77            
4         	13:45:00  	0.19            	0.77            
4         	13:50:00  	0.19            	0.76            
4         	13:55:00  	0.19            	0.76            
4         	14:00:00  	0.19            	0.75            
4         	14:05:00  	0.19            	0.75            
4         	14:10:00  	0.19            	0.75            
4         	14:15:00  	0.19            	0.74            
4         	14:20:00  	0.19            	0.74            
4         	14:25:00  	0.19            	0.74            
4         	14:30:00  	0.19            	0.73            
4         	14:35:00  	0.19            	0.73            
4         	14:40:00  	0.18            	0.73            
4         	14:45:00  	0.18            	0.72            
4         	14:50:00  	0.18            	0.72            
4         	14:55:00  	0.18            	0.71            
4         	15:00:00  	0.18            	0.71            
4         	15:05:00  	0.18            	0.71            
4         	15:10:00  	0.18            	0.70            
4         	15:15:00  	0.18            	0.70            
4         	15:20:00  	0.18            	0.70            
4         	15:25:00  	0.18            	0.69            
4         	15:30:00  	0.18            	0.69            
4         	15:35:00  	0.18            	0.69            
4         	15:40:00  	0.18            	0.68            
4         	15:45:00  	0.18            	0.68            
4         	15:50:00  	0.17            	0.68            
4         	15:55:00  	0.17            	0.68            
4         	16:00:00  	0.17            	0.67            
4         	16:05:00  	0.17            	0.67            
4         	16:10:00  	0.17            	0.67            
4         	16:15:00  	0.17            	0.66            
4         	16:20:00  	0.17            	0.66            
4         	16:25:00  	0.17            	0.66            
4         	16:30:00  	0.17            	0.66            
4         	16:35:00  	0.17            	0.65            
4         	16:40:00  	0.17            	0.65            
4         	16:45:00  	0.17            	0.65            
4         	16:50:00  	0.17            	0.64            
4         	16:55:00  	0.17            	0.64            
4         	17:00:00  	0.17            	0.64            
4         	17:05:00  	0.17            	0.64            
4         	17:10:00  	0.16            	0.63            
4         	17:15:00  	0.16            	0.63            
4         	17:20:00  	0.16            	0.63            
4         	17:25:00  	0.16            	0.63            
4         	17:30:00  	0.16            	0.62            
4         	17:35:00  	0.16            	0.62            
4         	17:40:00  	0.16            	0.62            
4         	17:45:00  	0.16            	0.62            
4         	17:50:00  	0.16            	0.61            
4         	17:55:00  	0.16            	0.61            
4         	18:00:00  	0.16            	0.61            
4         	18:05:00  	0.16            	0.61            
4         	18:10:00  	0.16            	0.60            
4         	18:15:00  	0.16            	0.60            
4         	18:20:00  	0.16            	0.60            
4         	18:25:00  	0.16            	0.60            
4         	18:30:00  	0.16            	0.59            
4         	18:35:00  	0.16            	0.59            
4         	18:40:00  	0.15            	0.59            
4         	18:45:00  	0.15            	0.59            
4         	18:50:00  	0.15            	0.59            
4         	18:55:00  	0.15            	0.58            
4         	19:00:00  	0.15            	0.58            
4         	19:05:00  	0.15            	0.58            
4         	19:10:00  	0.15            	0.58            
4         	19:15:00  	0.15            	0.58            
4         	19:20:00  	0.15            	0.57            
4         	19:25:00  	0.15            	0.57            
4         	19:30:00  	0.15            	0.57            
4         	19:35:00  	0.15            	0.57            
4         	19:40:00  	0.15            	0.56            
4         	19:45:00  	0.15            	0.56            
4         	19:50:00  	0.15            	0.56            
4         	19:55:00  	0.15            	0.56            
4         	20:00:00  	0.15            	0.56            
